,created_at,tweet_id,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,user,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,expanded_urls,rating_numerator,rating_denominator,jpg_url,img_num,dog_category,model,dog_breed,conf,dog_name,entities_hashtags,entities_user_mentions,entities_url,entities_size_large_w,entities_size_large_h
221,2017-03-18 22:59:54+00:00,843235543001513987,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,False,119,Twitter for iPhone,nan,nan,,dog_rates,False,5300,19454,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13,10,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1.0,uncategorized,model 1,pembroke,0.958452,Tycho,,,https://t.co/DKwp2ByMsL,1535.0,2048.0
222,2017-03-17 21:13:10+00:00,842846295480000512,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,False,91,Twitter for iPhone,nan,nan,,dog_rates,False,3251,13847,False,False,False,en,,,,,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13,10,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1.0,uncategorized,model 1,labrador_retriever,0.461076,Charlie,,,https://t.co/nFpNgCWWYs,1711.0,2048.0
223,2017-03-17 15:51:22+00:00,842765311967449089,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",False,144,Twitter for iPhone,nan,nan,,dog_rates,False,1159,6132,False,False,False,en,,,,,"https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",12,10,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1.0,uncategorized,model 3,labrador_retriever,0.0293399,Indie,,,https://t.co/kiCFtmJd7l,750.0,742.0
224,2017-03-17 00:38:32+00:00,842535590457499648,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,False,107,Twitter for iPhone,nan,nan,,dog_rates,False,3110,16409,False,False,False,en,,,,,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13,10,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1.0,uncategorized,model 1,pembroke,0.685084,Winnie,,,https://t.co/Tf0rh9ZgZe,1536.0,2048.0
225,2017-03-16 00:00:07+00:00,842163532590374912,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,False,141,Twitter for iPhone,nan,nan,,dog_rates,False,5169,22147,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12,10,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2.0,uncategorized,model 1,french_bulldog,0.891227,George,,,https://t.co/o6E0hB3xZl,2048.0,1536.0
226,2017-03-15 20:48:07+00:00,842115215311396866,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,False,113,Twitter for iPhone,nan,nan,,dog_rates,False,2705,12700,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12,10,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1.0,uncategorized,model 1,chow,0.293493,Bentley,,,https://t.co/iDK4OyQJoy,576.0,1024.0
227,2017-03-14 16:01:03+00:00,841680585030541313,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",False,140,Twitter for iPhone,nan,nan,,dog_rates,False,7030,23367,False,False,False,en,,,,,https://twitter.com/dog_rates/status/841680585030541313/photo/1,12,10,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1.0,uncategorized,model 1,chihuahua,0.547401,Penny,,,https://t.co/qUOijSlPnj,1536.0,2048.0
228,2017-03-14 00:04:30+00:00,841439858740625411,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,False,120,Twitter for iPhone,nan,nan,,dog_rates,False,3245,11398,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",14,10,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,3.0,uncategorized,model 2,labrador_retriever,0.0481999,None,K9VeteransDay,,https://t.co/SVNMdFqKDL,1024.0,1365.0
229,2017-03-13 16:08:50+00:00,841320156043304961,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",False,64,Twitter for iPhone,nan,nan,,dog_rates,True,4939,17926,False,False,False,en,8.413113955472507e+17,8.413113955472507e+17,"{'url': 'https://t.co/cEORXhwZ5K', 'expanded': 'https://twitter.com/abc/status/841311395547250688', 'display': 'twitter.com/abc/status/841…'}","{'created_at': 'Mon Mar 13 15:34:02 +0000 2017', 'id': 841311395547250688, 'id_str': '841311395547250688', 'full_text': 'LOVING LIFE: Watch this 6-year-old avalanche search and rescue dog take a slide down California’s Heavenly Mountain in Lake Tahoe. https://t.co/m4dhaakn7D', 'truncated': False, 'display_text_range': [0, 130], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 841307937456979968, 'id_str': '841307937456979968', 'indices': [131, 154], 'media_url': 'http://pbs.twimg.com/media/C6ztYBtWgAcrAOZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6ztYBtWgAcrAOZ.jpg', 'url': 'https://t.co/m4dhaakn7D', 'display_url': 'pic.twitter.com/m4dhaakn7D', 'expanded_url': 'https://twitter.com/ABC/status/841311395547250688/video/1', 'type': 'photo', 'sizes': {'small': {'w': 480, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 480, 'resize': 'fit'}, 'large': {'w': 480, 'h': 480, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 841307937456979968, 'id_str': '841307937456979968', 'indices': [131, 154], 'media_url': 'http://pbs.twimg.com/media/C6ztYBtWgAcrAOZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6ztYBtWgAcrAOZ.jpg', 'url': 'https://t.co/m4dhaakn7D', 'display_url': 'pic.twitter.com/m4dhaakn7D', 'expanded_url': 'https://twitter.com/ABC/status/841311395547250688/video/1', 'type': 'video', 'sizes': {'small': {'w': 480, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 480, 'resize': 'fit'}, 'large': {'w': 480, 'h': 480, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 37371, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/841307937456979968/vid/480x480/iIQxVCQsI7drVESH.mp4'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/841307937456979968/vid/240x240/C_6Pl2hiUugEhiyF.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/841307937456979968/pl/_EuBq0pszk_aBaLW.m3u8'}]}, 'additional_media_info': {'title': '6-year-old avalanche search and rescue dog slides down snow', 'description': '', 'call_to_actions': {'visit_site': {'url': 'https://abcnews.com/weather'}}, 'embeddable': True, 'monetizable': False}}]}, 'source': '<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 28785486, 'id_str': '28785486', 'name': 'ABC News', 'screen_name': 'ABC', 'location': 'New York City / Worldwide', 'description': 'The only official ABC News Twitter account. Download our new mobile app: https://t.co/6WupJH6wUx', 'url': 'https://t.co/26XEt8onYo', 'entities': {'url': {'urls': [{'url': 'https://t.co/26XEt8onYo', 'expanded_url': 'https://abcnews.go.com/', 'display_url': 'abcnews.go.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/6WupJH6wUx', 'expanded_url': 'http://abcn.ws/3SImQeR', 'display_url': 'abcn.ws/3SImQeR', 'indices': [73, 96]}]}}, 'protected': False, 'followers_count': 17770775, 'friends_count': 447, 'listed_count': 66408, 'created_at': 'Sat Apr 04 12:40:32 +0000 2009', 'favourites_count': 51, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 403860, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '6E8EB5', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/28785486/1505493568', 'profile_link_color': '336699', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'regular', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 10294, 'favorite_count': 20772, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",https://twitter.com/abc/status/841311395547250688,12,10,,,uncategorized,none,unknown,,None,,,,,
230,2017-03-13 15:47:01+00:00,841314665196081154,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,False,128,Twitter Web Client,nan,nan,,dog_rates,False,4167,14352,False,False,False,en,,,,,https://twitter.com/dog_rates/status/841314665196081154/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1.0,uncategorized,model 1,afghan_hound,0.903712,Max,,,https://t.co/9lVAqDEvZ5,718.0,404.0
231,2017-03-13 00:02:39+00:00,841077006473256960,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,False,110,Twitter for iPhone,nan,nan,,dog_rates,False,4805,20681,False,False,False,en,,,,,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12,10,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1.0,uncategorized,model 1,brittany_spaniel,0.962985,Dawn,,,https://t.co/XKJrmO4fAQ,1152.0,2048.0
232,2017-03-11 22:59:09+00:00,840698636975636481,@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin,False,57,Twitter for iPhone,8.406983002988626e+17,8.405478643549184e+17,0_kelvin_0,dog_rates,False,2,157,False,False,True,en,,,,,,10,10,,,uncategorized,none,unknown,,None,,0_kelvin_0,,,
233,2017-03-11 22:51:24+00:00,840696689258311684,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,False,90,Twitter for iPhone,nan,nan,,dog_rates,False,876,11170,False,False,False,en,,,,,https://twitter.com/dog_rates/status/840696689258311684/photo/1,10,10,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,1.0,uncategorized,none,unknown,,None,,,https://t.co/2gclc1MNr7,749.0,829.0
234,2017-03-11 18:35:42+00:00,840632337062862849,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",False,141,Twitter for iPhone,nan,nan,,dog_rates,False,1591,8200,False,False,False,en,,,,,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1.0,uncategorized,model 1,golden_retriever,0.711148,Maddie,,,https://t.co/5cncH08G1o,1024.0,1024.0
235,2017-03-11 01:15:58+00:00,840370681858686976,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,False,114,Twitter for iPhone,nan,nan,,dog_rates,False,4096,14917,False,False,False,en,,,,,https://twitter.com/dog_rates/status/840370681858686976/photo/1,13,10,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,1.0,uncategorized,none,unknown,,None,,,https://t.co/76iL7JUQdG,1150.0,2048.0
236,2017-03-10 18:27:58+00:00,840268004936019968,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,False,134,Twitter for iPhone,nan,nan,,dog_rates,False,5123,17441,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12,10,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3.0,uncategorized,model 1,chesapeake_bay_retriever,0.8639870000000001,Monty,,,https://t.co/8Wsr6b4RjE,1536.0,2048.0
237,2017-03-10 00:04:21+00:00,839990271299457024,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,False,101,Twitter for iPhone,nan,nan,,dog_rates,False,2030,12188,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13,10,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2.0,uncategorized,model 1,staffordshire_bullterrier,0.604938,Sojourner,,,https://t.co/r7W1NbkOtr,1634.0,2048.0
238,2017-03-08 18:52:12+00:00,839549326359670784,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",False,132,Twitter for iPhone,nan,nan,,dog_rates,False,6961,24938,False,False,False,en,,,,,https://twitter.com/dog_rates/status/839549326359670784/photo/1,12,10,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,1.0,uncategorized,model 2,norwich_terrier,0.05248,Winston,,,https://t.co/GuxEXTdnMu,1153.0,2048.0
239,2017-03-07 22:22:32+00:00,839239871831150596,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,False,52,Twitter for iPhone,nan,nan,,dog_rates,False,5836,24624,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13,10,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3.0,uncategorized,model 1,leonberg,0.927021,Odie,,,https://t.co/JEXB9RwBmm,1152.0,2048.0
240,2017-03-07 03:22:35+00:00,838952994649550848,SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP,False,47,Twitter for iPhone,nan,nan,,dog_rates,True,3606,17896,False,False,False,en,8.389487142279987e+17,8.389487142279987e+17,"{'url': 'https://t.co/ngAxYLVYHP', 'expanded': 'https://twitter.com/ktla/status/838948714227998720', 'display': 'twitter.com/ktla/status/83…'}","{'created_at': 'Tue Mar 07 03:05:35 +0000 2017', 'id': 838948714227998720, 'id_str': '838948714227998720', 'full_text': 'Blind family dog missing for a week found alive in Santa Cruz mountains https://t.co/5kZC9NATNJ https://t.co/9qfAMy32pQ', 'truncated': False, 'display_text_range': [0, 95], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5kZC9NATNJ', 'expanded_url': 'http://on.ktla.com/NuJDc', 'display_url': 'on.ktla.com/NuJDc', 'indices': [72, 95]}], 'media': [{'id': 838948685203460098, 'id_str': '838948685203460098', 'indices': [96, 119], 'media_url': 'http://pbs.twimg.com/media/C6SLYl5VUAIm1lT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6SLYl5VUAIm1lT.jpg', 'url': 'https://t.co/9qfAMy32pQ', 'display_url': 'pic.twitter.com/9qfAMy32pQ', 'expanded_url': 'https://twitter.com/KTLA/status/838948714227998720/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 692, 'h': 384, 'resize': 'fit'}, 'medium': {'w': 692, 'h': 384, 'resize': 'fit'}, 'small': {'w': 680, 'h': 377, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 838948685203460098, 'id_str': '838948685203460098', 'indices': [96, 119], 'media_url': 'http://pbs.twimg.com/media/C6SLYl5VUAIm1lT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6SLYl5VUAIm1lT.jpg', 'url': 'https://t.co/9qfAMy32pQ', 'display_url': 'pic.twitter.com/9qfAMy32pQ', 'expanded_url': 'https://twitter.com/KTLA/status/838948714227998720/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 692, 'h': 384, 'resize': 'fit'}, 'medium': {'w': 692, 'h': 384, 'resize': 'fit'}, 'small': {'w': 680, 'h': 377, 'resize': 'fit'}}}]}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 10252962, 'id_str': '10252962', 'name': 'KTLA', 'screen_name': 'KTLA', 'location': 'Los Angeles, CA', 'description': 'L.A.’s Very Own, KTLA has been keeping Southern California informed since 1947.', 'url': 'https://t.co/0WqPzeGL2h', 'entities': {'url': {'urls': [{'url': 'https://t.co/0WqPzeGL2h', 'expanded_url': 'http://ktla.com', 'display_url': 'ktla.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 949379, 'friends_count': 908, 'listed_count': 4382, 'created_at': 'Wed Nov 14 17:43:42 +0000 2007', 'favourites_count': 1916, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 260584, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '040718', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/809849913240481792/YQ0aT9hv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/809849913240481792/YQ0aT9hv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/10252962/1664342719', 'profile_link_color': '24009C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3612, 'favorite_count': 10322, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",https://twitter.com/ktla/status/838948714227998720,13,10,,,uncategorized,none,unknown,,None,,,,,
241,2017-03-07 01:17:48+00:00,838921590096166913,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,False,113,Twitter for iPhone,nan,nan,,dog_rates,False,1822,10131,False,False,False,en,,,,,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13,10,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,1.0,uncategorized,model 1,border_terrier,0.664538,Arlo,,,https://t.co/oXVu9pNZZv,1301.0,1914.0
242,2017-03-06 01:26:54+00:00,838561493054533637,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,False,140,Twitter for iPhone,nan,nan,,dog_rates,False,1212,9933,False,False,False,en,,,,,https://twitter.com/dog_rates/status/838561493054533637/photo/1,13,10,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,1.0,uncategorized,model 1,kelpie,0.2165619999999999,Walter,,,https://t.co/0av1PEehFI,1536.0,2048.0
243,2017-03-05 19:48:43+00:00,838476387338051585,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,False,115,Twitter for iPhone,nan,nan,,dog_rates,False,4291,20475,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13,10,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,3.0,uncategorized,model 1,great_pyrenees,0.997692,Stanley,,,https://t.co/51FXNuouHI,2048.0,1536.0
244,2017-03-04 22:12:52+00:00,838150277551247360,@markhoppus 182/10,False,19,Twitter for iPhone,8.381454986911949e+17,21955058.0,markhoppus,dog_rates,False,297,1541,False,False,True,und,,,,,,182,10,,,uncategorized,none,unknown,,None,,markhoppus,,,
245,2017-03-04 17:56:49+00:00,838085839343206401,@bragg6of8 @Andy_Pace_ we are still looking for the first 15/10,False,64,Twitter for iPhone,8.380855393624023e+17,2894131180.0,SweetsyPeets,dog_rates,False,0,128,False,False,True,en,,,,,,15,10,,,uncategorized,none,unknown,,None,,Andy_Pace_,,,
246,2017-03-04 17:49:08+00:00,838083903487373313,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,False,116,Twitter for iPhone,nan,nan,,dog_rates,False,2805,16054,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",13,10,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2.0,uncategorized,model 1,chow,0.800975,Daisy,,,https://t.co/meUc8jufAO,1536.0,2048.0
247,2017-03-04 00:21:08+00:00,837820167694528512,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",False,107,Twitter for iPhone,nan,nan,,dog_rates,False,7045,31013,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12,10,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1.0,pupper,model 1,golden_retriever,0.887625,None,,,https://t.co/ORiK6jlgdH,1472.0,2048.0
248,2017-03-03 01:58:22+00:00,837482249356513284,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,False,133,Twitter for iPhone,nan,nan,,dog_rates,False,398,3499,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",13,10,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,2.0,uncategorized,none,unknown,,Waffles,,GoodDogsGame,https://t.co/Z3LAaV2pKz,2048.0,1991.0
249,2017-03-03 01:14:41+00:00,837471256429613056,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,False,128,Twitter for iPhone,nan,nan,,dog_rates,False,2036,11659,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",12,10,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,1.0,uncategorized,model 1,norwegian_elkhound,0.976255,Vincent,,,https://t.co/u51tzXSVi3,1536.0,2048.0
250,2017-03-02 01:20:01+00:00,837110210464448512,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,False,81,Twitter for iPhone,nan,nan,,dog_rates,False,2144,14646,False,False,False,en,,,,,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13,10,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1.0,pupper,model 1,siberian_husky,0.767696,Clark,,,https://t.co/7pUjwe8X6B,1640.0,2048.0
251,2017-03-01 17:22:13+00:00,836989968035819520,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,False,128,Twitter for iPhone,nan,nan,,dog_rates,False,2079,11630,False,False,False,en,,,,,https://twitter.com/dog_rates/status/836989968035819520/photo/1,12,10,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1.0,uncategorized,model 3,toy_poodle,0.0058873,Mookie,,,https://t.co/beWUzGVKRM,1536.0,2048.0
252,2017-03-01 01:42:39+00:00,836753516572119041,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,False,130,Twitter for iPhone,nan,nan,,dog_rates,False,4189,17653,False,False,False,en,,,,,https://twitter.com/dog_rates/status/836753516572119041/photo/1,12,10,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,1.0,doggo,model 3,schipperke,0.0115635,Meera,,,https://t.co/GZmNEdyoJY,2048.0,2048.0
253,2017-02-28 20:41:37+00:00,836677758902222849,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,False,131,Twitter for iPhone,nan,nan,,dog_rates,False,1987,11526,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/836677758902222849/photo/1,https://twitter.com/dog_rates/status/836677758902222849/photo/1",11,10,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,2.0,uncategorized,none,unknown,,Oliver,,,https://t.co/fGAPAsxjKs,2048.0,1362.0
254,2017-02-28 01:00:19+00:00,836380477523124226,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",False,132,Twitter for iPhone,nan,nan,,dog_rates,False,2702,13497,False,False,False,en,,,,,https://twitter.com/dog_rates/status/836380477523124226/photo/1,12,10,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,1.0,pupper,none,unknown,,Ava,,,https://t.co/W4KffrdX3Q,1349.0,2048.0
